id,state_id:id,country_id:id,name,code
district_vn_VN-HES-646,base.state_vn_VN-33,base.vn,Huyện Ea Súp,646
district_vn_VN-HBD-647,base.state_vn_VN-33,base.vn,Huyện Buôn Đôn,647
district_vn_VN-HCM-648,base.state_vn_VN-33,base.vn,Huyện Cư M'gar,648
district_vn_VN-HKB-649,base.state_vn_VN-33,base.vn,Huyện Krông Búk,649
district_vn_VN-HKN-650,base.state_vn_VN-33,base.vn,Huyện Krông Năng,650
district_vn_VN-HEK-651,base.state_vn_VN-33,base.vn,Huyện Ea Kar,651
district_vn_VN-HM-652,base.state_vn_VN-33,base.vn,Huyện M'Đrắk,652
district_vn_VN-HKB-653,base.state_vn_VN-33,base.vn,Huyện Krông Bông,653
district_vn_VN-HKP-654,base.state_vn_VN-33,base.vn,Huyện Krông Pắc,654
district_vn_VN-HKAN-655,base.state_vn_VN-33,base.vn,Huyện Krông A Na,655
district_vn_VN-HL-656,base.state_vn_VN-33,base.vn,Huyện Lắk,656
district_vn_VN-HCK-657,base.state_vn_VN-33,base.vn,Huyện Cư Kuin,657
district_vn_VN-TPGN-660,base.state_vn_VN-72,base.vn,Thành phố Gia Nghĩa,660
district_vn_VN-HDG-661,base.state_vn_VN-72,base.vn,Huyện Đăk Glong,661
district_vn_VN-HCJ-662,base.state_vn_VN-72,base.vn,Huyện Cư Jút,662
district_vn_VN-HDM-663,base.state_vn_VN-72,base.vn,Huyện Đắk Mil,663
district_vn_VN-HKN-664,base.state_vn_VN-72,base.vn,Huyện Krông Nô,664
district_vn_VN-HDS-665,base.state_vn_VN-72,base.vn,Huyện Đắk Song,665
district_vn_VN-HDR-666,base.state_vn_VN-72,base.vn,Huyện Đắk R'Lấp,666
district_vn_VN-HTD-667,base.state_vn_VN-72,base.vn,Huyện Tuy Đức,667
district_vn_VN-TPDL-672,base.state_vn_VN-35,base.vn,Thành phố Đà Lạt,672
district_vn_VN-TPBL-673,base.state_vn_VN-35,base.vn,Thành phố Bảo Lộc,673
district_vn_VN-HDR-674,base.state_vn_VN-35,base.vn,Huyện Đam Rông,674
district_vn_VN-HLD-675,base.state_vn_VN-35,base.vn,Huyện Lạc Dương,675
district_vn_VN-HLH-676,base.state_vn_VN-35,base.vn,Huyện Lâm Hà,676
district_vn_VN-HDD-677,base.state_vn_VN-35,base.vn,Huyện Đơn Dương,677
district_vn_VN-HDT-678,base.state_vn_VN-35,base.vn,Huyện Đức Trọng,678
district_vn_VN-HDL-679,base.state_vn_VN-35,base.vn,Huyện Di Linh,679
district_vn_VN-HBL-680,base.state_vn_VN-35,base.vn,Huyện Bảo Lâm,680
district_vn_VN-HDH-681,base.state_vn_VN-35,base.vn,Huyện Đạ Huoai,681
district_vn_VN-HDT-682,base.state_vn_VN-35,base.vn,Huyện Đạ Tẻh,682
district_vn_VN-HCT-683,base.state_vn_VN-35,base.vn,Huyện Cát Tiên,683
district_vn_VN-TXPL-688,base.state_vn_VN-58,base.vn,Thị xã Phước Long,688
district_vn_VN-TPDX-689,base.state_vn_VN-58,base.vn,Thành phố Đồng Xoài,689
district_vn_VN-TXBL-690,base.state_vn_VN-58,base.vn,Thị xã Bình Long,690
district_vn_VN-HBGM-691,base.state_vn_VN-58,base.vn,Huyện Bù Gia Mập,691
district_vn_VN-HLN-692,base.state_vn_VN-58,base.vn,Huyện Lộc Ninh,692
district_vn_VN-HBD-693,base.state_vn_VN-58,base.vn,Huyện Bù Đốp,693
district_vn_VN-HHQ-694,base.state_vn_VN-58,base.vn,Huyện Hớn Quản,694
district_vn_VN-HDP-695,base.state_vn_VN-58,base.vn,Huyện Đồng Phú,695
district_vn_VN-HBD-696,base.state_vn_VN-58,base.vn,Huyện Bù Đăng,696
district_vn_VN-HCT-697,base.state_vn_VN-58,base.vn,Huyện Chơn Thành,697
district_vn_VN-HPR-698,base.state_vn_VN-58,base.vn,Huyện Phú Riềng,698
district_vn_VN-TPTN-703,base.state_vn_VN-37,base.vn,Thành phố Tây Ninh,703
district_vn_VN-HTB-705,base.state_vn_VN-37,base.vn,Huyện Tân Biên,705
district_vn_VN-HTC-706,base.state_vn_VN-37,base.vn,Huyện Tân Châu,706
district_vn_VN-HDMC-707,base.state_vn_VN-37,base.vn,Huyện Dương Minh Châu,707
district_vn_VN-HCT-708,base.state_vn_VN-37,base.vn,Huyện Châu Thành,708
district_vn_VN-TXHT-709,base.state_vn_VN-37,base.vn,Thị xã Hòa Thành,709
district_vn_VN-HGD-710,base.state_vn_VN-37,base.vn,Huyện Gò Dầu,710
district_vn_VN-HBC-711,base.state_vn_VN-37,base.vn,Huyện Bến Cầu,711
district_vn_VN-TXTB-712,base.state_vn_VN-37,base.vn,Thị xã Trảng Bàng,712
district_vn_VN-TPTDM-718,base.state_vn_VN-57,base.vn,Thành phố Thủ Dầu Một,718
district_vn_VN-HBB-719,base.state_vn_VN-57,base.vn,Huyện Bàu Bàng,719
district_vn_VN-HDT-720,base.state_vn_VN-57,base.vn,Huyện Dầu Tiếng,720
district_vn_VN-TXBC-721,base.state_vn_VN-57,base.vn,Thị xã Bến Cát,721
district_vn_VN-HPG-722,base.state_vn_VN-57,base.vn,Huyện Phú Giáo,722
district_vn_VN-TXTU-723,base.state_vn_VN-57,base.vn,Thị xã Tân Uyên,723
district_vn_VN-TPDA-724,base.state_vn_VN-57,base.vn,Thành phố Dĩ An,724
district_vn_VN-TPTA-725,base.state_vn_VN-57,base.vn,Thành phố Thuận An,725
district_vn_VN-HBTU-726,base.state_vn_VN-57,base.vn,Huyện Bắc Tân Uyên,726
district_vn_VN-TPBH-731,base.state_vn_VN-39,base.vn,Thành phố Biên Hòa,731
district_vn_VN-TPLK-732,base.state_vn_VN-39,base.vn,Thành phố Long Khánh,732
district_vn_VN-HTP-734,base.state_vn_VN-39,base.vn,Huyện Tân Phú,734
district_vn_VN-HVC-735,base.state_vn_VN-39,base.vn,Huyện Vĩnh Cửu,735
district_vn_VN-HDQ-736,base.state_vn_VN-39,base.vn,Huyện Định Quán,736
district_vn_VN-HTB-737,base.state_vn_VN-39,base.vn,Huyện Trảng Bom,737
district_vn_VN-HTN-738,base.state_vn_VN-39,base.vn,Huyện Thống Nhất,738
district_vn_VN-HCM-739,base.state_vn_VN-39,base.vn,Huyện Cẩm Mỹ,739
district_vn_VN-HLT-740,base.state_vn_VN-39,base.vn,Huyện Long Thành,740
district_vn_VN-HXL-741,base.state_vn_VN-39,base.vn,Huyện Xuân Lộc,741
district_vn_VN-HNT-742,base.state_vn_VN-39,base.vn,Huyện Nhơn Trạch,742
district_vn_VN-TPVT-747,base.state_vn_VN-43,base.vn,Thành phố Vũng Tàu,747
district_vn_VN-TPBR-748,base.state_vn_VN-43,base.vn,Thành phố Bà Rịa,748
district_vn_VN-HCD-750,base.state_vn_VN-43,base.vn,Huyện Châu Đức,750
district_vn_VN-HXM-751,base.state_vn_VN-43,base.vn,Huyện Xuyên Mộc,751
district_vn_VN-HLD-752,base.state_vn_VN-43,base.vn,Huyện Long Điền,752
district_vn_VN-HDD-753,base.state_vn_VN-43,base.vn,Huyện Đất Đỏ,753
district_vn_VN-TXPM-754,base.state_vn_VN-43,base.vn,Thị xã Phú Mỹ,754
district_vn_VN-HCD-755,base.state_vn_VN-43,base.vn,Huyện Côn Đảo,755
district_vn_VN-Q1-760,base.state_vn_VN-SG,base.vn,Quận 1,760
district_vn_VN-Q1-761,base.state_vn_VN-SG,base.vn,Quận 12,761
district_vn_VN-QGV-764,base.state_vn_VN-SG,base.vn,Quận Gò Vấp,764
district_vn_VN-QBT-765,base.state_vn_VN-SG,base.vn,Quận Bình Thạnh,765
district_vn_VN-QTB-766,base.state_vn_VN-SG,base.vn,Quận Tân Bình,766
district_vn_VN-QTP-767,base.state_vn_VN-SG,base.vn,Quận Tân Phú,767
district_vn_VN-QPN-768,base.state_vn_VN-SG,base.vn,Quận Phú Nhuận,768
district_vn_VN-TPTD-769,base.state_vn_VN-SG,base.vn,Thành phố Thủ Đức,769
district_vn_VN-Q3-770,base.state_vn_VN-SG,base.vn,Quận 3,770
district_vn_VN-Q1-771,base.state_vn_VN-SG,base.vn,Quận 10,771
district_vn_VN-Q1-772,base.state_vn_VN-SG,base.vn,Quận 11,772
district_vn_VN-Q4-773,base.state_vn_VN-SG,base.vn,Quận 4,773
district_vn_VN-Q5-774,base.state_vn_VN-SG,base.vn,Quận 5,774
district_vn_VN-Q6-775,base.state_vn_VN-SG,base.vn,Quận 6,775
district_vn_VN-Q8-776,base.state_vn_VN-SG,base.vn,Quận 8,776
district_vn_VN-QBT-777,base.state_vn_VN-SG,base.vn,Quận Bình Tân,777
district_vn_VN-Q7-778,base.state_vn_VN-SG,base.vn,Quận 7,778
district_vn_VN-HCC-783,base.state_vn_VN-SG,base.vn,Huyện Củ Chi,783
district_vn_VN-HHM-784,base.state_vn_VN-SG,base.vn,Huyện Hóc Môn,784
district_vn_VN-HBC-785,base.state_vn_VN-SG,base.vn,Huyện Bình Chánh,785
district_vn_VN-HNB-786,base.state_vn_VN-SG,base.vn,Huyện Nhà Bè,786
district_vn_VN-HCG-787,base.state_vn_VN-SG,base.vn,Huyện Cần Giờ,787
district_vn_VN-TPTA-794,base.state_vn_VN-41,base.vn,Thành phố Tân An,794
district_vn_VN-TXKT-795,base.state_vn_VN-41,base.vn,Thị xã Kiến Tường,795
district_vn_VN-HTH-796,base.state_vn_VN-41,base.vn,Huyện Tân Hưng,796
district_vn_VN-HVH-797,base.state_vn_VN-41,base.vn,Huyện Vĩnh Hưng,797
district_vn_VN-HMH-798,base.state_vn_VN-41,base.vn,Huyện Mộc Hóa,798
district_vn_VN-HTT-799,base.state_vn_VN-41,base.vn,Huyện Tân Thạnh,799
district_vn_VN-HTH-800,base.state_vn_VN-41,base.vn,Huyện Thạnh Hóa,800
district_vn_VN-HDH-801,base.state_vn_VN-41,base.vn,Huyện Đức Huệ,801
district_vn_VN-HDH-802,base.state_vn_VN-41,base.vn,Huyện Đức Hòa,802
district_vn_VN-HBL-803,base.state_vn_VN-41,base.vn,Huyện Bến Lức,803
district_vn_VN-HTT-804,base.state_vn_VN-41,base.vn,Huyện Thủ Thừa,804
district_vn_VN-HTT-805,base.state_vn_VN-41,base.vn,Huyện Tân Trụ,805
district_vn_VN-HCD-806,base.state_vn_VN-41,base.vn,Huyện Cần Đước,806
district_vn_VN-HCG-807,base.state_vn_VN-41,base.vn,Huyện Cần Giuộc,807
district_vn_VN-HCT-808,base.state_vn_VN-41,base.vn,Huyện Châu Thành,808
district_vn_VN-TPMT-815,base.state_vn_VN-46,base.vn,Thành phố Mỹ Tho,815
district_vn_VN-TXGC-816,base.state_vn_VN-46,base.vn,Thị xã Gò Công,816
district_vn_VN-TXCL-817,base.state_vn_VN-46,base.vn,Thị xã Cai Lậy,817
district_vn_VN-HTP-818,base.state_vn_VN-46,base.vn,Huyện Tân Phước,818
district_vn_VN-HCB-819,base.state_vn_VN-46,base.vn,Huyện Cái Bè,819
district_vn_VN-HCL-820,base.state_vn_VN-46,base.vn,Huyện Cai Lậy,820
district_vn_VN-HCT-821,base.state_vn_VN-46,base.vn,Huyện Châu Thành,821
district_vn_VN-HCG-822,base.state_vn_VN-46,base.vn,Huyện Chợ Gạo,822
district_vn_VN-HGCT-823,base.state_vn_VN-46,base.vn,Huyện Gò Công Tây,823
district_vn_VN-HGCD-824,base.state_vn_VN-46,base.vn,Huyện Gò Công Đông,824
district_vn_VN-HTPD-825,base.state_vn_VN-46,base.vn,Huyện Tân Phú Đông,825
district_vn_VN-TPBT-829,base.state_vn_VN-50,base.vn,Thành phố Bến Tre,829
district_vn_VN-HCT-831,base.state_vn_VN-50,base.vn,Huyện Châu Thành,831
district_vn_VN-HCL-832,base.state_vn_VN-50,base.vn,Huyện Chợ Lách,832
district_vn_VN-HMCN-833,base.state_vn_VN-50,base.vn,Huyện Mỏ Cày Nam,833
district_vn_VN-HGT-834,base.state_vn_VN-50,base.vn,Huyện Giồng Trôm,834
district_vn_VN-HBD-835,base.state_vn_VN-50,base.vn,Huyện Bình Đại,835
district_vn_VN-HBT-836,base.state_vn_VN-50,base.vn,Huyện Ba Tri,836
district_vn_VN-HTP-837,base.state_vn_VN-50,base.vn,Huyện Thạnh Phú,837
district_vn_VN-HMCB-838,base.state_vn_VN-50,base.vn,Huyện Mỏ Cày Bắc,838
district_vn_VN-TPTV-842,base.state_vn_VN-51,base.vn,Thành phố Trà Vinh,842
district_vn_VN-HCL-844,base.state_vn_VN-51,base.vn,Huyện Càng Long,844
district_vn_VN-HCK-845,base.state_vn_VN-51,base.vn,Huyện Cầu Kè,845
district_vn_VN-HTC-846,base.state_vn_VN-51,base.vn,Huyện Tiểu Cần,846
district_vn_VN-HCT-847,base.state_vn_VN-51,base.vn,Huyện Châu Thành,847
district_vn_VN-HCN-848,base.state_vn_VN-51,base.vn,Huyện Cầu Ngang,848
district_vn_VN-HTC-849,base.state_vn_VN-51,base.vn,Huyện Trà Cú,849
district_vn_VN-TXDH-851,base.state_vn_VN-51,base.vn,Thị xã Duyên Hải,851
district_vn_VN-HDH-850,base.state_vn_VN-51,base.vn,Huyện Duyên Hải,850
district_vn_VN-TPVL-855,base.state_vn_VN-49,base.vn,Thành phố Vĩnh Long,855
district_vn_VN-HLH-857,base.state_vn_VN-49,base.vn,Huyện Long Hồ,857
district_vn_VN-HMT-858,base.state_vn_VN-49,base.vn,Huyện Mang Thít,858
district_vn_VN-HVL-859,base.state_vn_VN-49,base.vn,Huyện  Vũng Liêm,859
district_vn_VN-HTB-860,base.state_vn_VN-49,base.vn,Huyện Tam Bình,860
district_vn_VN-TXBM-861,base.state_vn_VN-49,base.vn,Thị xã Bình Minh,861
district_vn_VN-HTO-862,base.state_vn_VN-49,base.vn,Huyện Trà Ôn,862
district_vn_VN-HBT-863,base.state_vn_VN-49,base.vn,Huyện Bình Tân,863
district_vn_VN-TPCL-866,base.state_vn_VN-45,base.vn,Thành phố Cao Lãnh,866
district_vn_VN-TPSD-867,base.state_vn_VN-45,base.vn,Thành phố Sa Đéc,867
district_vn_VN-TPHN-868,base.state_vn_VN-45,base.vn,Thành phố Hồng Ngự,868
district_vn_VN-HTH-869,base.state_vn_VN-45,base.vn,Huyện Tân Hồng,869
district_vn_VN-HHN-870,base.state_vn_VN-45,base.vn,Huyện Hồng Ngự,870
district_vn_VN-HTN-871,base.state_vn_VN-45,base.vn,Huyện Tam Nông,871
district_vn_VN-HTM-872,base.state_vn_VN-45,base.vn,Huyện Tháp Mười,872
district_vn_VN-HCL-873,base.state_vn_VN-45,base.vn,Huyện Cao Lãnh,873
district_vn_VN-HTB-874,base.state_vn_VN-45,base.vn,Huyện Thanh Bình,874
district_vn_VN-HLV-875,base.state_vn_VN-45,base.vn,Huyện Lấp Vò,875
district_vn_VN-HLV-876,base.state_vn_VN-45,base.vn,Huyện Lai Vung,876
district_vn_VN-HCT-877,base.state_vn_VN-45,base.vn,Huyện Châu Thành,877
district_vn_VN-TPLX-883,base.state_vn_VN-44,base.vn,Thành phố Long Xuyên,883
district_vn_VN-TPCD-884,base.state_vn_VN-44,base.vn,Thành phố Châu Đốc,884
district_vn_VN-HAP-886,base.state_vn_VN-44,base.vn,Huyện An Phú,886
district_vn_VN-TXTC-887,base.state_vn_VN-44,base.vn,Thị xã Tân Châu,887
district_vn_VN-HPT-888,base.state_vn_VN-44,base.vn,Huyện Phú Tân,888
district_vn_VN-HCP-889,base.state_vn_VN-44,base.vn,Huyện Châu Phú,889
district_vn_VN-HTB-890,base.state_vn_VN-44,base.vn,Huyện Tịnh Biên,890
district_vn_VN-HTT-891,base.state_vn_VN-44,base.vn,Huyện Tri Tôn,891
district_vn_VN-HCT-892,base.state_vn_VN-44,base.vn,Huyện Châu Thành,892
district_vn_VN-HCM-893,base.state_vn_VN-44,base.vn,Huyện Chợ Mới,893
district_vn_VN-HTS-894,base.state_vn_VN-44,base.vn,Huyện Thoại Sơn,894
district_vn_VN-TPRG-899,base.state_vn_VN-47,base.vn,Thành phố Rạch Giá,899
district_vn_VN-TPHT-900,base.state_vn_VN-47,base.vn,Thành phố Hà Tiên,900
district_vn_VN-HKL-902,base.state_vn_VN-47,base.vn,Huyện Kiên Lương,902
district_vn_VN-HHD-903,base.state_vn_VN-47,base.vn,Huyện Hòn Đất,903
district_vn_VN-HTH-904,base.state_vn_VN-47,base.vn,Huyện Tân Hiệp,904
district_vn_VN-HCT-905,base.state_vn_VN-47,base.vn,Huyện Châu Thành,905
district_vn_VN-HGR-906,base.state_vn_VN-47,base.vn,Huyện Giồng Riềng,906
district_vn_VN-HGQ-907,base.state_vn_VN-47,base.vn,Huyện Gò Quao,907
district_vn_VN-HAB-908,base.state_vn_VN-47,base.vn,Huyện An Biên,908
district_vn_VN-HAM-909,base.state_vn_VN-47,base.vn,Huyện An Minh,909
district_vn_VN-HVT-910,base.state_vn_VN-47,base.vn,Huyện Vĩnh Thuận,910
district_vn_VN-TPPQ-911,base.state_vn_VN-47,base.vn,Thành phố Phú Quốc,911
district_vn_VN-HKH-912,base.state_vn_VN-47,base.vn,Huyện Kiên Hải,912
district_vn_VN-HUMT-913,base.state_vn_VN-47,base.vn,Huyện U Minh Thượng,913
district_vn_VN-HGT-914,base.state_vn_VN-47,base.vn,Huyện Giang Thành,914
district_vn_VN-QNK-916,base.state_vn_VN-CT,base.vn,Quận Ninh Kiều,916
district_vn_VN-QOM-917,base.state_vn_VN-CT,base.vn,Quận Ô Môn,917
district_vn_VN-QBT-918,base.state_vn_VN-CT,base.vn,Quận Bình Thuỷ,918
district_vn_VN-QCR-919,base.state_vn_VN-CT,base.vn,Quận Cái Răng,919
district_vn_VN-QTN-923,base.state_vn_VN-CT,base.vn,Quận Thốt Nốt,923
district_vn_VN-HVT-924,base.state_vn_VN-CT,base.vn,Huyện Vĩnh Thạnh,924
district_vn_VN-HCD-925,base.state_vn_VN-CT,base.vn,Huyện Cờ Đỏ,925
district_vn_VN-HPD-926,base.state_vn_VN-CT,base.vn,Huyện Phong Điền,926
district_vn_VN-HTL-927,base.state_vn_VN-CT,base.vn,Huyện Thới Lai,927
district_vn_VN-TPVT-930,base.state_vn_VN-73,base.vn,Thành phố Vị Thanh,930
district_vn_VN-TPNB-931,base.state_vn_VN-73,base.vn,Thành phố Ngã Bảy,931
district_vn_VN-HCTA-932,base.state_vn_VN-73,base.vn,Huyện Châu Thành A,932
district_vn_VN-HCT-933,base.state_vn_VN-73,base.vn,Huyện Châu Thành,933
district_vn_VN-HPH-934,base.state_vn_VN-73,base.vn,Huyện Phụng Hiệp,934
district_vn_VN-HVT-935,base.state_vn_VN-73,base.vn,Huyện Vị Thuỷ,935
district_vn_VN-TXLM-937,base.state_vn_VN-73,base.vn,Thị xã Long Mỹ,937
district_vn_VN-HLM-936,base.state_vn_VN-73,base.vn,Huyện Long Mỹ,936
district_vn_VN-TPST-941,base.state_vn_VN-52,base.vn,Thành phố Sóc Trăng,941
district_vn_VN-HCT-942,base.state_vn_VN-52,base.vn,Huyện Châu Thành,942
district_vn_VN-HKS-943,base.state_vn_VN-52,base.vn,Huyện Kế Sách,943
district_vn_VN-HMT-944,base.state_vn_VN-52,base.vn,Huyện Mỹ Tú,944
district_vn_VN-HCLD-945,base.state_vn_VN-52,base.vn,Huyện Cù Lao Dung,945
district_vn_VN-HLP-946,base.state_vn_VN-52,base.vn,Huyện Long Phú,946
district_vn_VN-HMX-947,base.state_vn_VN-52,base.vn,Huyện Mỹ Xuyên,947
district_vn_VN-TXNN-948,base.state_vn_VN-52,base.vn,Thị xã Ngã Năm,948
district_vn_VN-HTT-949,base.state_vn_VN-52,base.vn,Huyện Thạnh Trị,949
district_vn_VN-TXVC-950,base.state_vn_VN-52,base.vn,Thị xã Vĩnh Châu,950
district_vn_VN-HTD-951,base.state_vn_VN-52,base.vn,Huyện Trần Đề,951
district_vn_VN-TPBL-954,base.state_vn_VN-55,base.vn,Thành phố Bạc Liêu,954
district_vn_VN-HHD-956,base.state_vn_VN-55,base.vn,Huyện Hồng Dân,956
district_vn_VN-HPL-957,base.state_vn_VN-55,base.vn,Huyện Phước Long,957
district_vn_VN-HVL-958,base.state_vn_VN-55,base.vn,Huyện Vĩnh Lợi,958
district_vn_VN-TXGR-959,base.state_vn_VN-55,base.vn,Thị xã Giá Rai,959
district_vn_VN-HDH-960,base.state_vn_VN-55,base.vn,Huyện Đông Hải,960
district_vn_VN-HHB-961,base.state_vn_VN-55,base.vn,Huyện Hoà Bình,961
district_vn_VN-TPCM-964,base.state_vn_VN-59,base.vn,Thành phố Cà Mau,964
district_vn_VN-HUM-966,base.state_vn_VN-59,base.vn,Huyện U Minh,966
district_vn_VN-HTB-967,base.state_vn_VN-59,base.vn,Huyện Thới Bình,967
district_vn_VN-HTVT-968,base.state_vn_VN-59,base.vn,Huyện Trần Văn Thời,968
district_vn_VN-HCN-969,base.state_vn_VN-59,base.vn,Huyện Cái Nước,969
district_vn_VN-HDD-970,base.state_vn_VN-59,base.vn,Huyện Đầm Dơi,970
district_vn_VN-HNC-971,base.state_vn_VN-59,base.vn,Huyện Năm Căn,971
district_vn_VN-HPT-972,base.state_vn_VN-59,base.vn,Huyện Phú Tân,972
district_vn_VN-HNH-973,base.state_vn_VN-59,base.vn,Huyện Ngọc Hiển,973
